@relation 'twitter'
@attribute 'klout_score' {1,2,3,4,5}
@attribute 'followers_count' numeric
@attribute 'friends_count' numeric
@attribute 'retweet_count' numeric
@attribute 'favorite_count' numeric
@attribute 'statuses_count' numeric
@attribute 'default_profile_image' {1,0}
@data
1,8,60,0,0,1,0
3,1086,912,0,0,86203,0
2,234,196,1,0,23243,0
3,511,325,0,2,14422,0
2,194,499,1,0,6235,0
3,2290,2254,0,0,18993,0
2,160,631,0,0,439,0
2,345,1371,0,0,11734,0
2,509,550,0,1,11824,0
2,395,963,1,5,3999,0
2,949,471,0,0,2493,0
1,87,316,0,0,132,0
2,328,308,0,0,1070,0
1,127,400,0,0,3702,0
3,15661,1285,1,1,5158,0
2,165,143,0,0,5189,0
3,5991,354,5,2,12001,0
2,718,795,0,0,21232,0
3,482,448,0,0,62707,0
3,197,327,0,1,2568,0
2,142,207,0,0,1051,0
2,149,142,0,0,1572,0
2,617,384,0,0,14047,0
2,361,356,0,1,3816,0
1,12,58,0,0,6,0
1,267,104,0,0,1122,0
2,1098,901,0,0,33305,0
2,493,231,0,0,83,0
3,1357,775,0,0,40128,0
1,15,93,0,0,56,0
3,4328,2798,0,0,61369,0
2,528,349,0,2,3619,0
1,14,43,0,0,12,0
2,744,459,0,0,45414,0
2,452,1246,0,0,4540,0
2,229,615,0,0,5532,0
2,401,1096,0,1,774,0
2,1238,431,0,0,2763,0
2,924,1214,0,0,6783,0
4,104601,4704,11,53,18076,0
1,72,294,1,4,38,0
2,89,357,0,0,1284,0
3,2156,2050,0,0,158435,0
3,202,287,0,0,2598,0
2,133,207,0,0,7994,0
1,58,153,0,0,818,0
2,380,471,0,0,3588,0
1,215,730,0,0,1803,0
3,519,519,0,1,3649,0
1,388,655,0,0,863,0
3,158,993,0,0,23321,0
1,100,1480,0,0,1067,0
3,99639,7593,2,10,512,0
2,21,58,0,0,265,0
3,55700,33331,4,3,108424,0
3,261,257,0,0,8504,0
1,97,565,0,0,0,0
3,241,198,0,0,4021,0
2,885,1886,0,0,493,0
3,675,713,0,0,18891,0
3,909,739,0,0,5851,0
2,3286485,826140,471,438,1136,0
2,699,636,0,0,18653,0
3,509,1738,0,0,5363,0
1,116,95,0,0,104,0
2,259,368,0,0,13370,0
3,449,347,0,0,7322,0
1,540,1758,0,0,9947,0
1,86,339,0,0,1502,0
2,89,136,0,1,1277,0
2,761,568,0,0,8470,0
2,351,920,0,0,171,0
3,1388,1489,0,0,7914,0
3,638,563,1,1,10078,0
2,549,945,0,1,6979,0
2,147,466,0,0,976,0
3,1118,267,2,5,961,0
3,959,1618,0,0,29453,0
1,5,43,0,0,23,1
2,65,362,0,0,32,0
1,60,102,0,0,871,0
2,136,192,0,0,1671,0
2,594,571,0,0,21804,0
2,191,183,1,1,866,0
2,229,1833,0,0,9654,0
1,177,327,0,0,4616,0
3,1133,799,0,2,19001,0
1,5,38,0,0,11,1
2,587,1428,0,1,1532,0
1,123,157,0,0,263,0
3,194,295,1,0,2319,0
1,73,134,0,0,401,0
3,747,1557,0,0,11797,0
3,1046,733,0,0,41674,0
2,272,919,0,0,6767,0
2,464,559,2,2,10712,0
3,532,1022,0,0,1359,0
3,8912,5613,0,1,11878,0
2,267,282,0,0,10182,0
4,25957,645,2,3,82811,0
2,2423,1946,0,0,115273,0
1,61,225,0,0,21,0
3,2066,705,1,3,74634,0
2,1636,434,0,1,13205,0
2,221,490,0,0,1334,0
3,6656,1332,0,0,18034,0
2,224,495,2,0,8183,0
3,515,224,0,0,63211,0
3,245,319,0,0,14104,0
1,32,57,0,1,183,0
1,111,344,0,0,19,0
3,652,680,1,0,4966,0
3,220,177,0,0,10539,0
3,442,1358,0,0,9046,0
1,25,305,0,0,244,1
2,273,284,0,0,14775,0
3,257,336,0,0,5111,0
1,21,222,0,0,198,1
1,42,220,0,1,822,0
2,93,150,0,0,794,0
2,506,1805,0,0,441,0
3,348,308,0,0,4793,0
3,3567,933,1,1,14884,0
2,225,1804,0,0,191,0
2,18293,1586,3,5,62,0
4,1482484,929229,184,167,39902,0
2,595,1553,0,0,3685,0
2,240,312,0,0,4194,0
1,315,1687,0,0,121,0
4,3982219,4151746,53,76,175161,0
1,14,212,0,0,2281,0
2,402,1253,0,0,8212,0
2,234,1392,0,0,6933,0
2,1950,746,0,0,18305,0
3,1265,1742,0,0,14061,0
1,159,321,0,0,5762,0
3,1749,1096,0,0,86967,0
2,448,790,0,0,30709,0
2,543,551,0,0,2325,0
3,713,911,0,1,19768,0
1,16,92,0,0,177,0
2,111,33,0,1,31,0
1,262,507,0,0,765,0
2,1985,2370,1,1,785,0
3,199,171,0,0,2466,0
2,137,337,0,0,2569,0
2,211,383,0,0,1451,0
3,414,454,0,0,14494,0
3,796,596,0,0,116128,0
3,1445,1121,2,2,4082,0
3,1077,865,0,0,38295,0
2,130,131,0,0,315,0
2,473,801,0,0,4546,0
2,247,1974,1,0,111,0
1,205,1331,0,0,132,0
1,191,1526,0,0,93,0
2,274,660,0,0,14331,0
1,86,376,0,0,59,0
1,73,779,0,0,46,0
3,559,873,0,0,26716,0
2,848,2017,0,0,1201,0
2,394,336,0,0,24082,0
3,264,253,0,0,10490,0
1,7,100,0,0,9,0
3,16082,17831,0,0,993,0
2,314,635,0,0,950,0
2,215,220,1,0,3910,0
2,149,484,0,0,16,0
2,202,92,0,1,640,0
2,62,300,0,0,310,0
2,65,165,0,0,61,0
2,653,665,0,0,1482,0
1,13,77,0,0,66,0
2,374,435,0,0,10065,0
2,4057,4307,0,0,3837,0
4,194435,141869,4,7,22941,0
2,490,1415,1,1,714,0
4,513982,285385,4,6,79864,0
1,123,366,0,0,53,0
2,2014,1840,0,0,99331,0
1,62,51,0,0,46,0
2,23583,19874,1,7,9706,0
2,203,605,1,0,310,0
3,14829,13218,2,1,7215,0
2,818,1063,0,0,14111,0
2,282,1971,0,0,7,0
1,15,316,0,0,1,0
3,1001,793,0,0,26617,0
2,241,322,3,1,1386,0
1,47,178,0,0,7,0
3,7398,318,0,2,945,0
2,255,366,0,0,5335,0
1,255,410,0,0,1892,0
2,147,285,0,0,6001,0
1,47,150,0,0,361,0
2,126,202,1,3,2828,0
3,26771,17673,0,0,541,0
2,242,279,0,0,7833,0
2,1581,847,0,0,43319,0
2,107,425,0,0,345,0
1,144,224,0,0,4591,0
1,51,136,0,0,26,0
2,788,683,0,0,74336,0
2,584,140,0,0,30909,0
1,152,751,0,0,63,0
2,232,543,0,0,13734,0
1,269,1167,0,1,37,0
3,427,285,0,0,1446,0
2,254,1381,0,0,288,0
2,520,502,0,0,2430,0
3,122940,131594,2,3,15520,0
2,613,382,0,0,10460,0
2,59,266,0,0,682,0
2,374,876,0,0,29647,0
2,239,447,1,0,224,0
1,85,431,0,0,144,0
2,1014,363,0,0,35813,0
2,266,453,0,0,2348,0
2,2461,2070,0,0,73765,0
2,187,421,0,0,268,0
1,252,237,0,1,2112,0
3,1131,1235,0,0,7971,0
2,393,474,0,0,3366,0
3,858,183,0,0,36224,0
2,379,536,0,0,1027,0
1,6,19,0,0,1,1
1,4,28,0,0,13,0
4,76346,967,17,57,33496,0
3,311,352,0,0,5362,0
1,376,433,0,0,8586,0
3,7229,6310,0,0,6757,0
2,163,330,0,0,844,0
3,1178,626,0,1,8070,0
4,462463,332763,3,2,99560,0
1,327,856,0,0,12022,0
1,111,275,0,0,242,0
2,396,341,0,0,2652,0
4,199252,109504,24,51,42516,0
3,1379,1472,2,3,913,0
1,4,55,0,0,2,0
1,222,334,0,0,281,0
3,675,1252,0,0,5701,0
2,6576,280,0,0,5745,0
3,40843,40552,1,1,20319,0
2,569,895,0,0,4944,0
3,641,535,0,0,37031,0
2,326,655,0,0,1342,0
1,255,457,0,0,1152,0
3,623,852,0,0,11306,0
1,68,206,0,0,1941,0
1,172,605,0,0,2208,0
2,194,246,0,0,3980,0
2,112,222,2,2,2032,0
1,13,81,0,0,1,0
2,866,1695,0,0,14993,0
3,251,166,0,0,6146,0
3,480,453,0,0,19427,0
3,9179,2626,0,0,14617,0
2,3125,576,0,0,98212,0
2,2084,238,0,0,26298,0
4,107091,935,5,12,35588,0
2,501,381,2,3,479,0
2,2413,1673,0,0,88621,0
3,346,599,0,0,1399,0
1,415,397,0,0,6505,0
2,711,469,0,0,12508,0
3,1130,1016,0,1,2716,0
2,428,423,0,0,19586,0
1,31,269,0,0,3,0
2,956,843,0,0,37983,0
2,1354,661,0,0,10176,0
3,9148,645,0,0,5068,0
3,1081,784,0,0,22528,0
3,1493,1330,0,0,38034,0
1,161,124,0,0,4407,0
2,392,305,0,0,1106,0
1,39,122,0,0,81,0
1,59,140,0,0,151,0
1,112,203,0,0,491,0
2,7858,5225,0,0,128,0
1,4706,4829,0,0,203,0
2,409,363,0,0,2249,0
2,354,528,2,0,1392,0
2,1736,1564,0,0,136370,0
2,8950,6528,0,0,615,0
2,690,458,0,0,39416,0
3,4860,5345,0,0,12110,0
2,205,154,0,0,103,0
3,404,712,1,0,4695,0
1,140,822,0,0,82,0
4,1920,299,0,0,12716,0
3,75524,27957,99,101,4007,0
1,172,103,0,0,498,0
3,1352,195,3,8,8711,0
2,901,1866,0,0,14206,0
2,2521,2284,0,1,562,0
2,331,527,0,0,201,0
2,93,119,0,0,923,0
3,8490,840,2,1,29862,0
2,458,700,0,0,3930,0
4,216060,180581,19,14,92914,0
1,108,282,0,2,99,0
2,862,1540,0,0,3949,0
2,640,1066,0,0,2273,0
2,1426,744,0,0,47175,0
3,1008,1050,0,0,19254,0
1,65,155,0,0,949,0
2,571,1009,0,0,23967,0
3,15447,1015,2,2,43925,0
2,10162,1630,0,0,56262,0
3,61551,49579,45,41,12175,0
2,245,334,0,0,7058,0
3,1770,2012,0,0,10742,0
2,159,184,0,0,1507,0
3,5442,371,0,0,4551,0
2,105,73,0,1,63,0
2,549,623,0,0,2476,0
3,2206,806,1,0,52768,0
2,703,726,0,0,15051,0
2,639,398,0,0,13286,0
1,69,539,0,0,170,0
2,366,628,0,0,453,0
2,470,782,0,0,9799,0
1,386,286,0,0,17138,0
2,115,157,0,0,386,0
1,683,945,0,0,13787,0
1,282,1801,0,0,444,0
1,6,13,0,0,5,0
3,251,536,0,0,1283,0
3,2366,2250,3,4,933,0
3,2257,888,0,0,78212,0
2,529,1988,0,0,322,0
2,977,1832,5,2,20609,0
1,422,1627,0,1,412,0
3,32040,18761,8,3,5335,0
2,565,96,0,0,90741,0
3,20720,17241,0,0,20844,0
3,2487,668,0,0,3324,0
1,286,277,0,0,7921,0
2,759,827,0,0,31380,0
1,1053,1711,0,0,18710,0
2,474,1317,0,0,780,0
1,378,1507,0,0,105,0
1,572,1110,0,0,934,0
3,3987,2558,0,0,67856,0
2,812,474,0,0,9713,0
1,283,636,0,0,356,0
1,12,333,0,0,3,1
2,21727,9437,0,0,19693,0
4,1771355,149075,3,7,4007,0
3,3151,2143,1,6,23475,0
3,408,362,0,0,25739,0
3,878510,743934,0,0,314472,0
2,326,734,0,0,3876,0
1,66,256,0,0,2927,0
1,240,288,0,0,1488,0
1,94,157,0,0,343,0
2,1444,1988,0,0,3644,0
2,329,329,0,0,12524,0
1,50,140,0,0,91,0
3,1165,1003,1,0,13590,0
1,35,150,0,0,141,0
3,22600,27536,0,0,3821,0
1,3,18,0,0,18,0
3,1001,1519,0,0,10045,0
2,1082,1319,0,0,77360,0
2,868,702,0,0,37160,0
1,45,147,0,0,16,0
2,418,398,0,0,29248,0
2,1503,955,0,0,48277,0
2,2181,1800,0,0,66325,0
5,43167,11142,26,35,17866,0
3,2151,913,0,2,40763,0
2,364,22,0,0,3922,0
1,133,258,0,0,1474,0
2,1011,275,0,0,51724,0
2,1617,1488,0,0,53923,0
3,674,635,0,2,2825,0
1,300,509,0,0,5549,0
4,306303,1847,33,41,47780,0
2,320,354,0,0,5839,0
3,2180,1526,2,1,7911,0
1,278,1227,0,1,107,0
1,1146,993,0,0,18474,0
3,1454,2079,0,0,36021,0
3,129,293,0,0,3883,0
1,126,723,0,0,56,0
2,374,567,0,0,10062,0
3,1615,577,0,0,54121,0
4,102409,1241,7,12,51124,0
2,528,479,0,0,11780,0
1,30,628,0,0,33,0
3,878,641,0,0,2548,0
3,1599,2045,0,0,43197,0
2,1123,701,0,0,34963,0
1,97,257,0,0,594,0
2,2505,2578,0,0,47480,0
3,2902,742,0,0,5593,0
2,1012,445,0,0,96639,0
1,532,462,0,0,10234,0
2,322,473,0,0,6886,0
3,1116,970,0,0,9846,0
1,83,153,0,0,438,0
3,1856,686,0,2,16485,0
2,406,631,0,0,1231,0
1,86,150,0,1,184,0
1,122,54,0,0,4710,0
3,848,2021,0,1,1039,0
1,7,20,0,0,9,0
3,19675,316,87,174,24732,0
2,352,300,0,0,5321,0
1,148,281,0,0,497,0
2,330,1128,1,0,97,0
1,29,100,0,0,536,0
1,28,174,0,0,95,0
1,466,440,0,0,36300,0
3,1387,1992,0,0,4479,0
2,372,465,0,2,4105,0
1,501,461,0,0,8546,0
1,271,1879,0,0,59,0
2,546,798,0,0,2422,0
1,180,759,0,0,41,0
3,966,1462,0,0,11698,0
2,1409,1133,0,0,30358,0
2,66,335,0,0,98,0
3,440,179,0,1,4503,0
1,106,294,0,0,805,0
3,172495,87353,1,1,83084,0
2,979,1965,0,0,14479,0
2,142,249,0,0,2226,0
2,2031,2160,0,1,40143,0
4,24566,1591,1,2,4512,0
2,69,285,0,0,620,0
1,104,330,0,0,38,0
1,750,1029,0,0,45411,0
2,597,549,0,0,33109,0
3,356,273,0,0,2533,0
2,722,95,0,1,4686,0
1,311,242,0,0,1798,0
1,78,257,0,0,358,0
3,34043,22356,2,2,31420,0
2,280,263,0,0,7749,0
1,152,323,0,0,451,0
3,6992,2756,1,1,44340,0
2,647,1774,0,1,627,0
2,817,1042,0,0,9456,0
2,8622,2110,0,0,18012,0
3,319,836,0,0,17526,0
1,0,6,0,0,90,0
1,367,776,0,0,941,0
2,717,388,0,0,10821,0
5,188829,24279,6,11,36949,0
2,981,1786,0,0,6413,0
1,1328,1651,0,0,27631,0
4,64466,998,56,53,48345,0
2,427,451,0,0,10388,0
1,189,327,0,0,11171,0
1,247,612,0,0,585,0
3,1504,705,0,6,32967,0
1,79,133,0,0,464,0
1,467,1175,0,0,867,0
3,54809,52884,6,5,13588,0
3,3267,1453,5,19,9429,0
2,1751,417,0,0,15631,0
2,3975,1919,0,0,11978,0
3,33850,35287,10,24,2361,0
3,296,427,0,1,3737,0
2,1436,1096,0,0,20159,0
2,7858,8104,1,0,17416,0
1,235,192,0,0,4474,0
3,56648,61475,1,3,222163,0
2,928,895,0,0,29776,0
1,266,136,0,0,3359,0
2,251,533,0,0,1410,0
2,1169,1805,0,0,69872,0
2,98,289,0,0,161,0
2,680,1992,0,0,2922,0
1,158,361,0,0,169,0
1,348,312,0,0,13453,0
2,680,1510,0,0,93,0
2,134,362,0,0,18865,0
1,156,301,0,0,642,0
1,25,144,0,0,158,0
3,834,792,0,0,15889,0
1,129,170,0,0,3484,0
3,1455,295,0,0,117463,0
2,411,922,0,1,1883,0
2,648,475,0,0,23456,0
2,483,648,0,0,14509,0
3,1416,1217,0,0,24705,0
1,31,143,0,1,13,0
2,615,338,0,0,8619,0
4,267240,138149,82,115,38625,0
3,2545,2812,0,0,53023,0
2,3253,1033,0,0,120954,0
1,10,17,0,0,67,0
2,296,761,0,0,8373,0
1,61,90,0,0,62,0
2,258,145,0,0,1329,0
1,117,238,0,0,3239,0
3,1646,1398,0,0,17851,0
1,106,262,0,0,1321,0
1,17,119,0,0,17,0
1,864,660,0,0,25705,0
2,423,792,1,0,6982,0
2,142,606,0,0,1746,0
1,265,925,0,0,545,0
3,1236,1473,0,0,871,0
1,0,13,0,0,8,1
1,854,1556,0,0,5032,0
3,594,257,0,0,39254,0
2,504,1101,0,0,7289,0
1,212,353,0,0,3910,0
2,9774,13574,0,0,3378,0
2,838,1877,0,0,459,0
3,1175,1641,0,0,56400,0
1,602,694,0,0,3641,0
2,722,417,0,0,38548,0
1,471,407,0,0,11792,0
1,792,1852,0,0,10277,0
3,406,455,0,0,9964,0
2,878,1065,0,0,35088,0
1,275,506,0,0,11474,0
1,16,103,0,0,38,0
2,1561,295,0,1,17111,0
3,389,787,0,0,29985,0
1,65,169,0,0,128,0
1,175,173,0,0,14897,0
1,22,107,0,0,63,0
3,1548,757,0,0,65471,0
1,87,140,0,0,396,0
2,1012,765,0,0,3795,0
2,179,1253,0,0,585,0
1,284,214,0,0,6570,0
1,156,272,0,0,1084,0
2,2119,252,2,3,2363,0
3,1979,1416,0,0,9873,0
1,460,1297,0,0,441,0
1,24,224,0,0,6,1
2,575,409,0,0,16210,0
2,592,998,0,0,9001,0
2,297,1934,3,0,2013,0
2,1715,2122,0,0,156660,0
1,290,372,1,0,1338,0
1,5,58,0,0,46,0
1,745,1032,0,0,10326,0
2,376,276,0,0,8257,0
2,350,626,0,1,6507,0
1,631,646,0,0,6237,0
1,310,972,0,0,5308,0
2,263,579,0,0,8352,0
1,459,864,0,0,1703,0
1,612,651,0,0,14515,0
2,1294,874,0,1,39619,0
2,4568,1010,0,0,14515,0
1,120,136,0,0,7362,0
1,486,764,0,0,8863,0
1,184,1339,0,0,119,0
2,294,505,0,0,4270,0
3,65463,71270,0,0,141779,0
1,191,326,0,0,2355,0
2,4733,4892,0,0,5219,0
3,962,700,0,0,14003,0
2,4765,3321,0,1,36617,0
1,183,185,0,0,13713,0
1,198,229,0,0,15658,0
1,113,257,0,0,102,0
1,428,527,0,0,14294,0
2,197,174,0,0,1258,0
1,24,44,0,0,161,0
1,200,196,0,0,2183,0
2,270,221,0,0,5641,0
2,355,300,0,0,12862,0
1,150,426,0,0,1924,0
3,1298,562,0,0,144550,0
2,466,442,0,0,15562,0
1,183,237,0,0,2575,0
1,76,259,0,0,338,0
2,7260,1687,0,0,1346,0
2,1203,1454,0,0,16171,0
2,1043,1156,0,0,25580,0
2,7168,7882,0,0,30,0
1,425,1779,0,0,107,0
2,1595,831,0,0,48750,0
1,125,336,0,0,759,0
2,463,552,1,4,826,0
2,8258,8913,0,0,72043,0
2,465,481,0,0,7504,0
3,335,246,0,0,13184,0
2,176,160,0,0,18469,0
3,1081,904,0,0,25790,0
3,1096,882,0,0,44845,0
1,181,173,0,1,1281,0
3,1362,490,1,1,6340,0
3,1142,675,0,0,15090,0
2,477,480,0,0,18403,0
2,7441,26327,0,0,6244,0
1,793,761,0,0,27489,0
2,687,661,0,0,21861,0
1,14,219,0,0,12,0
1,154,141,0,0,4104,0
2,849,736,0,0,8258,0
3,3938,2764,0,0,19911,0
2,1550,697,0,0,29046,0
5,337035,31335,60,218,49984,0
1,537,1664,1,0,826,0
2,983,854,0,0,13242,0
2,513,579,0,0,2462,0
3,2182,2319,0,0,19667,0
1,415,349,0,0,6143,0
3,2517,1181,0,0,103833,0
3,2639,1662,1,0,70131,0
3,272,306,0,0,3900,0
2,1030,699,0,0,82248,0
1,238,225,0,0,6134,0
3,2012,2031,0,0,71226,0
1,0,49,0,0,52,0
1,627,595,0,0,30502,0
1,317,469,0,0,3301,0
3,93413,44597,1,1,2570,0
1,1197,1020,0,0,32067,0
2,1898,1785,0,0,58646,0
1,661,801,0,0,4626,0
1,205,507,1,0,218,0
4,552041,595199,2,10,42559,0
1,519,486,0,0,22019,0
2,1411,1091,0,0,48454,0
3,3397,994,0,0,73972,0
1,731,1104,0,0,7514,0
1,588,533,0,0,4950,0
3,1395,748,0,0,37153,0
2,426,693,0,0,17111,0
4,130521,6093,56,133,42430,0
2,4055,1083,0,0,137433,0
3,2966,2297,0,0,96083,0
3,623,878,0,0,2218,0
3,27235,990,0,1,62998,0
3,1090,913,0,0,54740,0
2,335,350,0,1,13949,0
1,178,334,0,0,559,0
1,100,147,0,0,341,0
1,373,1168,2,0,205,0
3,1241,1775,0,0,26039,0
1,245,308,0,0,5777,0
2,7061,9671,0,0,2119,0
1,9,44,0,0,79,0
1,211,342,1,0,2366,0
2,799,965,0,0,11555,0
1,812,683,0,0,31348,0
1,16,158,0,0,10,0
1,212,409,0,0,337,0
1,679,481,0,0,17083,0
1,584,362,0,0,7137,0
2,115,388,1,0,618,0
1,702,747,0,0,18099,0
1,86,363,1,0,552,0
2,895,1168,0,0,9868,0
1,138,583,0,0,118,0
1,247,482,0,0,1136,0
1,530,557,0,0,8306,0
3,11976,810,2,9,36263,0
1,200,703,0,0,11273,0
1,679,947,0,0,2296,0
1,360,71,1,0,127,0
1,191,474,1,0,2535,0
2,5380,3415,0,0,5594,0
1,228,700,0,0,545,0
1,41,44,0,0,39,0
1,70,117,0,0,1157,0
2,325,314,0,1,9940,0
2,1040,1109,0,1,10528,0
1,536,470,0,0,63773,0
1,1083,1492,0,0,11755,0
2,490,1845,0,2,5552,0
1,393,482,0,0,8963,0
2,694,913,0,0,10925,0
2,447,1181,0,0,3672,0
2,744,905,0,0,46224,0
3,1650,1508,0,1,9248,0
2,235,329,0,0,20131,0
3,27954,11211,1,2,15510,0
1,152,163,0,0,4284,0
3,1358,468,0,5,38283,0
2,1392,1495,0,0,1997,0
2,552,400,0,0,16052,0
1,272,208,0,1,5458,0
3,853,388,0,0,34453,0
3,1597,1035,1,0,86812,0
1,249,213,0,0,5377,0
2,1667,1959,0,0,33357,0
3,944,412,0,0,51492,0
1,1013,750,0,0,5008,0
3,2830,563,0,0,76252,0
1,47,205,0,0,29,0
1,1081,1866,0,0,12217,0
2,1033,568,0,0,77166,0
1,27,72,0,0,19,0
1,224,290,0,0,2562,0
3,1609,992,0,0,69045,0
1,527,654,0,0,47033,0
2,1485,1064,0,0,43759,0
1,756,413,0,0,33124,0
2,1007,890,0,0,20284,0
1,37,372,0,0,7,0
2,2000,705,0,0,103316,0
1,1577,1351,0,0,44077,0
1,454,657,0,0,7800,0
1,64,336,0,0,30,0
2,1253,847,0,0,49403,0
1,597,350,0,0,16656,0
2,164,776,0,0,280,0
1,300,1845,0,0,930,0
1,314,408,0,0,1602,0
2,285,220,0,0,15607,0
1,50,75,0,0,516,0
1,470,428,0,0,9049,0
3,1538,1430,0,0,79595,0
1,21,228,0,1,3,0
2,525,477,0,0,9762,0
1,20,65,0,0,66,0
2,836,710,0,0,31153,0
2,288,1256,0,0,1833,0
1,656,367,0,0,3727,0
1,394,622,0,0,5353,0
2,3913,3333,0,0,40693,0
2,321,283,0,0,6076,0
1,50,137,0,0,96,0
2,509,740,0,0,857,0
1,3,37,0,0,7,1
2,574,485,0,0,5015,0
2,511,523,0,0,16908,0
1,190,281,0,0,3771,0
1,134,151,0,0,3504,0
2,1625,1521,0,0,22897,0
2,692,1637,0,0,3550,0
3,2934,2084,0,0,136968,0
1,37,115,0,0,12,0
1,225,314,0,0,2785,0
1,260,308,0,0,2655,0
1,625,733,0,0,6877,0
3,2355,2245,0,0,153057,0
3,31426,1625,0,0,16945,0
1,196,238,0,0,4832,0
1,647,527,0,1,9684,0
1,299,376,0,0,3912,0
2,101,142,0,0,479,0
1,485,446,0,0,8371,0
3,473,884,0,0,9727,0
1,83,103,0,0,363,0
1,27,124,0,0,39,0
1,85,171,0,0,289,0
2,723,397,0,0,23826,0
1,917,602,0,0,39470,0
1,274,332,0,0,25846,0
1,102,95,0,0,132,0
3,1944,813,0,0,61803,0
3,3035,879,0,0,111561,0
2,901,576,0,0,24297,0
2,947,800,0,0,46103,0
1,324,256,0,0,4337,0
2,363,322,0,0,4742,0
1,93,603,0,0,5,0
1,107,190,0,0,834,0
2,861,851,0,0,10025,0
1,153,264,0,0,1324,0
1,671,897,0,0,1495,0
1,126,118,0,0,1559,0
1,223,420,0,0,3343,0
1,190,268,0,0,1215,0
1,740,511,0,0,10885,0
1,198,215,0,0,856,0
2,669,1294,0,0,1968,0
2,1972,2023,0,0,10775,0
2,932,523,0,0,27338,0
2,1088,1477,0,0,27396,0
1,126,178,0,0,46,0
1,521,1125,0,0,3388,0
2,1692,1587,0,0,18419,0
1,352,497,0,0,6519,0
2,885,1825,0,0,408,0
2,1204,1262,0,0,44743,0
2,1667,1536,1,0,44617,0
1,959,750,1,0,84754,0
1,107,134,0,0,1585,0
2,325,794,0,0,2700,0
1,369,477,0,0,6521,0
1,615,878,1,0,3203,0
1,183,365,0,0,1711,0
1,364,366,0,0,11908,0
2,371,617,0,0,2998,0
2,1657,823,0,0,30019,0
1,174,334,0,0,940,0
1,284,683,0,0,1362,0
2,1280,1856,0,0,4306,0
1,519,684,0,0,11323,0
2,932,1905,0,0,4991,0
2,455,432,0,0,40701,0
2,2464,2776,0,0,88791,0
1,822,1105,0,0,7107,0
1,310,400,0,0,1039,0
1,290,539,0,0,7278,0
1,605,653,0,0,5747,0
2,548,584,0,0,36268,0
1,387,1005,0,0,215,0
2,538,1287,0,0,7231,0
3,532,464,0,0,7079,0
1,126,124,0,0,2651,0
1,410,338,0,0,8008,0
1,958,842,0,0,33623,0
2,426,1797,0,0,4136,0
1,723,450,0,0,10894,0
2,2026,1561,0,0,39431,0
1,106,273,0,0,147,0
2,119,161,0,0,7888,0
1,248,218,0,0,2983,0
2,829,804,0,0,19685,0
1,123,140,0,0,2243,0
2,672,1860,0,0,7117,0
1,95,99,0,0,1278,0
1,1530,1101,0,0,40431,0
1,198,416,0,0,1491,0
1,1042,1211,0,0,11587,0
1,395,386,0,0,3516,0
1,227,296,0,0,1854,0
1,133,195,0,0,821,0
2,638,645,0,0,12097,0
2,382,220,0,0,4351,0
2,771,854,0,0,32009,0
1,711,717,0,0,9926,0
1,216,165,0,0,3352,0
2,178,200,0,0,1660,0
3,4951,1126,0,0,17656,0
2,500,684,0,0,6958,0
1,328,1204,0,0,311,0
2,601,285,0,0,8075,0
3,2328,2119,0,0,278319,0
2,5196,5010,2,1,16040,0
2,1318,959,0,0,51871,0
2,22455,2129,0,0,10663,0
2,13964,17217,0,0,19254,0
2,509,498,1,0,15696,0
1,424,430,0,0,9143,0
1,1056,1265,0,0,14469,0
1,179,342,0,0,1437,0
2,1808,435,1,0,10335,0
2,14362,2623,3,0,6119,0
1,460,557,0,0,5766,0
1,155,190,0,0,131,0
2,2421,1214,0,0,117099,0
1,696,523,1,0,4931,0
2,191,650,0,0,254,0
1,169,152,0,0,4256,0
1,478,1679,0,1,1538,0
2,1694,811,0,0,82045,0
2,935,1813,0,0,1038,0
2,387,417,0,0,7108,0
2,1921,1536,0,0,39989,0
2,930,530,1,1,33354,0
1,701,338,0,0,10519,0
1,223,544,0,0,468,0
1,379,428,0,0,7422,0
2,1153,1022,0,0,41341,0
1,1519,942,0,0,58355,0
3,8558,1078,1,1,97306,0
3,2757,1736,1,0,85061,0
1,215,221,0,0,2363,0
2,4810,1326,0,0,31388,0
3,8825,1843,1,0,76498,0
1,274,592,0,0,12765,0
2,2740,2362,1,0,21781,0
1,1580,1975,0,0,10400,0
1,381,721,0,0,18550,0
1,210,343,0,0,4127,0
2,340,1424,0,0,163,0
2,1565,1123,0,0,42658,0
1,144,281,0,0,374,0
1,233,210,0,0,6711,0
3,16289,15306,0,0,7675,0
1,81,80,0,0,268,0
1,119,179,0,0,1569,0
2,137,493,0,0,3606,0
2,1075,790,0,0,27743,0
3,2974,2986,0,0,96851,0
1,794,1364,0,0,2505,0
1,342,508,0,0,299,0
2,1540,848,0,0,54233,0
2,449,1166,0,0,1704,0
3,2804,706,0,3,106605,0
1,390,398,0,0,9408,0
2,3825,4263,0,0,41988,0
2,989,660,0,0,66047,0
2,437,949,0,0,5916,0
1,185,512,0,0,423,0
1,408,483,0,0,2869,0
1,144,228,0,0,2196,0
1,332,450,0,0,730,0
1,444,388,0,0,11796,0
2,2557,2192,0,0,140543,0
1,275,569,0,0,911,0
1,667,498,0,0,11311,0
3,5175,832,3,1,22651,0
3,1365,770,1,2,50615,0
3,1473,1087,0,0,37554,0
