@relation 'twitter'
@attribute 'klout_score' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100}
@attribute 'followers_count' numeric
@attribute 'friends_count' numeric
@attribute 'retweet_count' numeric
@attribute 'favorite_count' numeric
@attribute 'statuses_count' numeric
@attribute 'default_profile_image' {1,0}
@data
41,483,436,1,0,322,0
57,6904,252,3,20,3671,0
42,1502,1361,0,1,9706,0
35,201,195,1,0,1296,0
42,823,576,2,0,1204,0
67,14929,2212,0,3,11891,0
63,17357,9023,1,2,12854,0
61,27815,6817,0,1,13610,0
53,27570,5798,2,4,1343,0
61,21549,2431,2,4,13184,0
59,27327,1099,5,4,2861,0
58,25987,51,8,7,4503,0
52,23025,531,6,3,2330,0
45,1628,1877,1,1,336,0
85,2990757,49,834,1599,1474,0
87,4623491,45,4553,7137,4696,0
43,271,29,1,1,84,0
44,2030,1533,0,1,5808,0
50,7261,314,6,4,1040,0
54,72356,70992,1,1,4059,0
85,209675,4480,13,14,6183,0
67,294943,725,19,18,41927,0
48,4905,497,1,0,4690,0
36,268,208,0,0,296,0
55,6946,654,0,2,3496,0
40,1243,302,0,0,405,0
78,609855,125,23,18,13975,0
43,1287,2014,2,3,1758,0
71,1835525,1750,45,109,49715,0
53,5809,883,3,3,3343,0
67,48258,1278,3,5,15227,0
79,144164,1190,63,242,7712,0
40,855,908,1,2,543,0
37,2600,100,0,3,1229,0
27,346,109,0,0,92,0
51,2732,1659,0,0,2159,0
43,111,88,1,0,379,0
70,53611,565,2,0,79713,0
51,409,14,22,12,156,0
40,324,245,0,0,220,0
44,247,344,3,4,336,0
44,1151,731,1,2,1946,0
51,3430,2151,2,4,4886,0
68,75894,1523,29,27,9554,0
50,19543,1611,8,7,2859,0
78,71886,1530,1,15,48311,0
43,288,361,1,1,1585,0
43,1086,622,0,0,1431,0
51,24859,4037,0,0,42464,0
42,1803,1821,0,0,5395,0
48,1459,641,1,1,17175,0
46,9270,971,2,1,52514,0
54,5644,5824,0,0,34679,0
47,21033,444,0,4,6143,0
49,3307,591,0,0,12450,0
64,43100,1005,0,0,97879,0
98,5379715,250,107,134,53595,0
51,2501,1287,0,3,4272,0
62,20635,49,20,25,1448,0
72,3926890,183,241,570,44195,0
52,965,361,0,2,11068,0
58,8012,141,10,7,3186,0
30,121,217,0,0,252,0
57,11371,1244,1,0,14165,0
61,10547,7000,0,0,172185,0
43,4047,3624,0,0,44249,0
66,3418,3193,0,1,10827,0
21,77,268,0,0,51,0
44,1285,410,3,3,2464,0
35,554,289,1,0,444,0
41,218,283,1,2,177,0
45,19628,961,0,0,8041,0
50,2955,569,3,2,2543,0
39,1158,852,0,0,12363,0
48,2039,2110,0,3,11864,0
43,355,642,0,0,1113,0
47,807,660,3,4,2556,0
55,3569,2685,3,4,10490,0
85,361800,1214,4,8,17396,0
59,10132,572,0,2,4546,0
55,23812,1993,0,0,18436,0
47,2133,1700,0,0,1268,0
22,350,172,0,0,1567,0
64,6770,2999,0,3,1756,0
25,124,418,0,0,215,0
53,12200,5719,0,1,7520,0
41,14742,9517,0,0,2281,0
82,1071739,372,35,55,5151,0
80,1250696,2219,43,68,158142,0
87,1530742,214,4,7,34168,0
28,136,477,0,0,253,0
41,896,757,0,0,62453,0
44,540,577,0,0,21556,0
41,868,973,0,0,93614,0
32,114,295,0,0,247,0
55,6980,1623,1,0,47556,0
43,680,324,2,3,621,0
54,17812,347,3,5,10685,0
44,26827,909,1,2,5467,0
44,10157,827,1,1,7119,0
55,82978,67204,2,8,3732,0
47,2615,727,4,1,6610,0
42,229,272,0,1,568,0
49,3432,1102,0,0,22076,0
42,733,738,0,0,490,0
53,1437,101,4,9,1266,0
45,1040,1558,0,0,3880,0
49,4734,857,6,2,26254,0
52,453,210,0,0,2482,0
60,308,678,0,2,233,0
40,348,232,0,0,482,0
37,520,574,0,0,1320,0
52,3268,2360,1,5,13964,0
30,709,558,0,0,3778,0
44,2152,1872,0,0,4692,0
45,2658,657,0,1,4617,0
35,5113,2239,0,0,18841,0
64,8167,7,82,94,1077,0
45,1350,791,0,0,16265,0
65,27331,759,2,37,1495,0
57,19109,484,2,4,52249,0
47,597,290,2,5,183,0
78,61556,996,34,30,55565,0
80,76437,30309,0,0,34546,0
56,13079,489,2,11,4968,0
65,13815,890,55,174,31457,0
38,445,307,0,0,1797,0
38,275,192,1,1,433,0
58,4900,875,2,2,46262,0
37,306,285,0,0,24883,0
49,984,469,0,0,64071,0
81,83279,74,36,83,452,0
49,11542,474,0,1,18627,0
40,656,539,2,1,982,0
40,1779,1103,0,0,373,0
51,4204,4001,0,0,73165,0
78,847880,343,209,128,98206,0
73,220977,69570,65,111,14154,0
48,1405,2255,1,2,674,0
64,11930,3474,2,2,363733,0
41,759,214,3,4,4455,0
23,205,234,0,0,378,0
34,272,385,0,0,1062,0
31,580,735,0,0,1846,0
48,2182,1159,1,2,29857,0
57,2881,2040,3,7,17543,0
30,279,284,0,0,5798,0
39,118,125,0,0,572,0
52,1685,1097,3,2,2916,0
46,971,289,0,0,2339,0
54,3163,1187,0,1,10274,0
50,23880,94,20,46,4098,0
43,478,428,0,1,3423,0
62,25802,1199,2,6,97085,0
22,142,377,0,0,1312,0
61,7008,5338,7,8,20869,0
46,1330,1526,0,1,631,0
40,384,25,0,0,226,0
45,428,237,0,2,4700,0
67,23942,1405,15,60,8735,0
44,893,820,0,0,3211,0
42,765,1652,0,3,1739,0
70,42822,3051,10,16,56621,0
55,1569,506,0,2,7843,0
58,2263,275,0,1,27147,0
47,740,49,0,0,8459,0
42,5366,625,10,11,9322,0
66,17889,371,25,10,250453,0
43,2495,395,0,0,2438,0
45,1143,297,1,4,1843,0
43,321,223,0,1,211,0
64,1225,753,0,0,75244,0
43,1300,1661,0,0,16702,0
61,21924,1722,0,0,23567,0
57,12886,2174,3,2,82020,0
44,2556,789,0,0,74334,0
54,29289,1085,1,1,9121,0
50,58120,1063,0,0,16562,0
60,66692,2,12,31,6628,0
32,587,231,1,2,34,0
65,585881,387,10,12,34559,0
48,1689,891,11,2,169940,0
61,3329,1979,2,3,20733,0
58,19356,1959,4,6,109162,0
67,16826,1220,2,4,29267,0
47,3831,1223,0,0,6331,0
56,982,387,0,0,9613,0
67,33806,11999,0,1,34428,0
80,162384,1197,64,53,31903,0
32,918,463,0,0,1060,0
26,309,64,0,0,874,0
51,1499,833,0,1,38754,0
70,38497,1369,11,6,354622,0
29,137,93,0,0,1064,0
55,900,758,1,1,36251,0
78,30895,2117,1,3,12086,0
38,1573,1380,0,0,24393,0
40,1084,1042,0,0,2426,0
35,434,257,0,0,2038,0
54,158336,24779,233,215,993,0
31,1211,1290,0,0,6512,0
49,56717,30869,0,1,20646,0
45,2174,438,0,0,7703,0
52,1467,350,1,1,3640,0
41,1433,428,0,0,5251,0
47,3569,1713,0,0,63241,0
60,10212,1194,2,4,89325,0
59,10484,952,2,6,136522,0
47,1314,324,1,1,1892,0
81,193135,14070,8,15,44708,0
53,5061,552,1,3,6671,0
30,2024,622,0,1,3553,0
55,68958,637,1,2,9826,0
23,75,187,0,0,530,0
71,1788111,758,17,25,58971,0
27,585,879,0,1,887,0
41,1796,649,0,0,6112,0
42,1246,613,0,1,5976,0
63,35150,3095,4,10,16491,0
85,350697,598,6,6,95062,0
40,1828,354,0,0,3031,0
70,52427,26682,9,14,15396,0
60,13747,5364,3,2,6479,0
47,937,620,0,0,4402,0
82,261034,960,6,19,137561,0
71,22076,1842,4,3,263845,0
55,2290,721,0,0,42957,0
79,3206128,25,624,1294,2924,0
43,404,863,0,1,326,0
32,125,105,0,1,564,0
27,40,31,2,3,69,0
55,6372,4319,3,4,2183,0
43,13685,144,0,0,12839,0
44,3726,382,1,1,2674,0
57,6895,1020,3,1,61363,0
61,16207,12803,3,5,12594,0
39,349,553,0,0,46852,0
40,688,35,0,0,833,0
44,651,151,0,0,625,0
57,39095,4847,11,17,238,0
57,4896,1390,0,0,23047,0
65,22497,919,2,3,105957,0
50,464,163,0,0,25488,0
44,4496,94,7,9,547,0
33,209,203,0,0,1556,0
44,1808,1523,1,3,1741,0
50,1495,1637,1,4,1354,0
41,466,424,0,0,494,0
61,5294,1377,2,4,9802,0
49,2288,970,0,0,21320,0
85,3806246,634,42,131,12640,0
47,918,386,0,2,6857,0
67,21453,204,7,9,16839,0
59,2263,667,0,3,8174,0
45,2471,2318,0,1,10430,0
86,228914,966,24,32,58342,0
54,3750,1976,1,3,15084,0
18,76,213,0,0,421,0
61,19902,6259,1,5,26017,0
23,163,25,0,1,213,0
46,459,284,0,0,619,0
57,9770,1729,1,0,35622,0
30,682,870,0,0,3105,0
40,960,386,0,0,661,0
70,11054,1414,1,0,51130,0
80,659153,151,49,93,11797,0
60,12463,1644,0,0,135116,0
45,4849,196,2,5,1531,0
70,1041359,1072,12,32,28589,0
90,3254309,23,557,1326,1116,0
68,60955,1334,1018,1428,4488,0
82,173641,2380,26,55,37161,0
53,4958,985,1,1,41050,0
60,2779,896,0,3,13048,0
58,3416,2221,4,6,23443,0
48,28181,22468,14,42,895,0
88,6667080,50,314,964,8897,0
84,6205589,1595,1106,2477,55431,0
45,1763,2012,0,0,3367,0
54,4257,998,0,0,18988,0
50,953,412,1,2,1787,0
79,83739,42683,37,80,17712,0
70,87598,472,16,73,9240,0
51,12587,124,4,15,2374,0
23,249,299,1,0,507,0
54,10533,1460,0,1,11628,0
45,4727,3668,0,0,1563,0
43,5259,280,0,0,15441,0
60,12762,274,1,5,2300,0
44,3764,1585,0,0,585,0
50,7239,133,0,0,1101,0
43,1767,0,8,9,222,0
57,2929,1873,0,1,10311,0
44,4324,1127,0,2,5478,0
77,25064,996,1,7,63825,0
47,5804,922,1,2,6640,0
48,11531,1749,1,1,2553,0
46,2384,1516,0,0,14039,0
61,38720,814,2,1,27047,0
51,1833,1994,1,1,15408,0
30,74,41,0,0,390,0
37,4226,878,0,0,43961,0
60,18689,1955,6,5,4309,0
39,418,92,0,1,264,0
48,4564,1205,1,2,1859,0
43,1929,288,0,0,731,0
86,7629700,404,13001,16874,2509,0
87,5856415,476,26142,22509,4031,0
78,106126,1026,213,308,72356,0
83,885029,180,130,314,898,0
53,23501,2741,2,6,3050,0
55,28167,21806,1,1,2415,0
58,2621,1337,0,0,21888,0
52,63101,53113,0,1,2041,0
54,55145,32525,4,7,1071,0
76,17080,4313,1,11,17838,0
65,66552,277,1,3,29297,0
84,664994,2785,10,7,59109,0
84,1122028,2244,54,222,12418,0
40,1556,295,1,1,905,0
49,7494,1049,0,2,6236,0
54,18726,788,6,21,603,0
45,852,416,0,0,1037,0
46,7040,4916,0,1,2563,0
45,6417,70,0,0,879,0
55,37185,717,0,0,19639,0
59,14833,3436,5,6,9456,0
58,16475,9685,5,8,23102,0
43,17273,14419,4,5,150,0
57,22735,2079,1,1,4897,0
62,70319,2392,1,4,13743,0
57,19809,2504,0,2,7595,0
64,4956,1337,1,1,6528,0
53,56847,19,422,571,2,0
33,149,29,0,0,208,0
47,6642,11,6,100,47,0
82,493479,3996,28,48,29617,0
82,456899,1157,4,14,6420,0
80,1446655,853,18,30,21681,0
40,471,243,0,0,2346,0
49,4158,47,1,2,1009,0
60,19025,831,1,2,6598,0
60,22628,4557,2,1,16913,0
62,17735,1103,4,15,15256,0
12,83,30,0,0,3,0
83,573402,578552,15,50,3095,0
51,17987,16165,0,0,100287,0
50,9075,1980,1,1,6613,0
45,4150,1772,4,2,3557,0
37,3224,2652,0,0,21897,0
53,2916,564,4,8,13044,0
42,4230,586,1,1,3175,0
19,48,198,0,0,363,0
54,51064,7626,1,0,102808,0
49,1852,1981,0,0,7819,0
40,406,959,0,0,755,0
45,1578,1343,0,0,2554,0
27,990,1811,0,1,683,0
71,409526,722,69,135,23668,0
40,773,1152,0,0,3337,0
58,8624,6924,0,0,6604,0
47,1360,1969,0,0,3149,0
62,15359,1552,0,1,22783,0
57,11638,297,0,0,11278,0
45,3656,256,0,0,5960,0
57,11026,2385,1,3,44609,0
47,691,500,0,7,3477,0
34,487,203,2,3,84,0
51,31633,12355,2,9,587,0
53,42286,1608,5,7,4864,0
47,1513,1248,1,1,2275,0
23,1110,972,0,0,324,0
49,2692,1356,0,0,14575,0
65,44434,1283,3,11,28470,0
68,17765,140,7,18,4322,0
67,41574,573,13,15,21077,0
67,47559,2881,1,3,14942,0
74,4271,173,0,4,1319,0
79,52502,962,0,3,340696,0
63,1953,684,1,2,1594,0
61,12906,761,7,8,25962,0
45,1476,921,0,1,7044,0
38,743,796,0,0,2585,0
25,458,311,0,0,227,0
46,5079,2399,0,0,3840,0
41,1105,1409,0,0,3385,0
65,39856,762,17,29,14709,0
53,3520,2971,2,2,18724,0
49,2810,2140,0,0,5161,0
41,1585,152,19,18,243,0
63,1714,1330,0,1,26568,0
40,6656,2935,0,1,524,0
43,7213,522,0,1,2817,0
61,22477,1310,1,3,10367,0
23,429,252,0,1,559,0
49,20231,3375,1,1,16152,0
64,13981,1981,1,0,3265,0
51,13189,544,0,0,1456,0
58,18530,2032,2,4,7674,0
32,682,1285,0,0,1609,0
43,2156,2291,0,0,596,0
27,1439,1504,5,7,416,0
40,610,542,1,1,964,0
42,1266,740,1,0,3375,0
21,257,135,0,0,439,0
52,8968,9796,1,1,19474,0
41,1036,601,1,0,602,0
44,22145,436,0,0,2854,0
51,5226,2087,1,1,3942,0
51,6378,2494,0,0,6671,0
60,21821,71,0,1,13139,0
41,1995,2,1,1,1884,0
66,41987,507,1,3,10270,0
49,2306,1001,0,0,15465,0
82,163916,1534,6,5,10127,0
25,598,304,1,2,170,0
63,41711,1231,26,38,5739,0
40,617,576,0,1,32061,0
48,9452,566,1,5,8152,0
54,7669,2860,1,2,16356,0
53,4942,1479,0,1,9003,0
81,497126,12053,12,14,16436,0
28,815,376,1,0,149,0
50,4397,992,0,1,6903,0
60,34749,991,10,9,6430,0
47,3331,738,2,3,2705,0
45,5696,1115,0,0,8141,0
71,106019,2184,1,4,190817,0
25,968,99,0,0,471,0
79,247719,19903,27,29,58666,0
55,53957,150,4,5,12032,0
52,51219,856,96,143,1932,0
40,2338,1227,0,0,4822,0
56,106723,104475,0,0,166906,0
34,808,407,0,0,1609,0
79,6907237,12,22,35,69039,0
78,888784,630,219,303,17840,0
40,3059,1607,1,2,764,0
43,2230,399,0,0,1894,0
72,57311,2493,1,2,44041,0
55,301600,47409,8,7,5885,0
54,10799,429,3,4,8191,0
56,5284,64,1,3,14367,0
85,3517135,7956,16,61,56315,0
21,948,1578,0,0,121,0
61,25356,1594,5,4,60678,0
89,677203,17,61,82,27572,0
63,15241,2923,0,0,34816,0
35,6477,1130,11,3,184,0
42,1280,557,0,0,10205,0
22,8651,334,1,0,831,0
40,1763,691,10,8,694,0
44,1438,1647,0,0,31247,0
37,3252,1345,0,1,1121,0
36,2601,1999,0,0,3750,0
69,76688,1444,37,58,20320,0
62,1111632,9,137,124,44793,0
67,99571,1169,3,3,22581,0
63,64819,406,3,3,19492,0
40,1044,685,0,0,14882,0
21,137,238,0,0,65,0
56,41331,78,0,3,637,0
41,378,367,0,0,18988,0
43,927,393,4,5,1793,0
30,20347,24827,0,0,5079,0
28,1685,1101,23,9,1,0
81,164901,216,15,27,2021,0
61,132678,888,37,66,3641,0
79,46595,11598,19,21,29513,0
69,10945,10906,0,0,24216,0
31,1458,222,0,0,45041,0
48,10099,736,1,1,3468,0
54,14525,680,2,2,5976,0
38,3999,74,5,5,462,0
54,14750,1742,0,1,19859,0
34,1068,395,0,1,1438,0
41,3126,923,0,0,16311,0
41,4540,476,0,0,8706,0
63,3572,507,0,0,8802,0
22,1925,473,0,0,4644,0
82,282208,1923,176,311,5495,0
85,2976220,471,191,744,21006,0
57,29733,2062,0,1,13279,0
91,29951732,246,204,873,10923,0
44,1322,162,0,0,791,0
50,2348,1252,4,2,8581,0
14,63,704,0,0,7,0
50,26651,25265,3,6,8966,0
50,5681,5733,0,1,2895,0
48,2968,3922,3,5,179,0
60,47317,52031,2,4,4141,0
40,324,245,0,0,220,0
49,1498,1444,2,2,1273,0
42,1393,1571,0,0,18575,0
42,701,639,0,1,41320,0
43,1582,2279,0,0,1291,0
43,1397,1648,1,0,530,0
67,141185,123069,1,0,237455,0
47,3043,2505,4,1,71502,0
27,90,351,0,0,113,0
42,433,2995,0,0,783,0
12,9,120,0,0,28,0
48,7110,7437,0,0,2216,0
47,2730,3318,0,0,4641,0
46,40880,40933,0,0,245,0
39,469,1499,0,0,1895,0
45,1630,1877,1,1,336,0
49,4462,5001,0,0,41992,0
25,371,1837,0,0,1,0
22,105,2001,0,0,56,0
51,17646,12196,0,0,731,0
43,4263,3649,0,0,92,0
54,72352,70988,1,1,4060,0
44,73657,80396,0,0,58569,0
52,131854,100203,9,11,166,0
43,111,88,1,0,381,0
25,124,418,0,0,215,0
60,12201,8962,0,1,13240,0
34,1224,1917,0,0,374,0
64,59422,53874,3,2,49626,0
43,288,361,1,1,1585,0
51,24859,4037,0,0,42466,0
22,144,269,0,0,102,0
64,11930,3474,2,2,363710,0
79,4609919,3144932,2,8,176048,0
31,115,749,0,0,189,0
48,8165,6820,0,0,280802,0
47,807,660,3,4,2556,0
55,3570,2685,3,4,10490,0
47,1094,706,0,0,18629,0
53,12200,5720,0,1,7521,0
16,209,1425,0,0,20,0
23,154,763,0,0,3693,0
41,14742,9518,0,0,2281,0
41,1183,5001,0,2,70,0
50,5613,4387,3,2,14420,0
44,540,577,0,0,21556,0
28,136,477,0,0,253,0
32,114,295,0,0,247,0
41,896,757,0,0,62453,0
35,5113,2239,0,0,18841,0
44,5514,662,0,0,2931,0
42,3261,1307,0,1,3010,0
43,404,863,0,1,326,0
40,348,232,0,0,482,0
26,464,4987,1,2,3,0
37,306,285,0,0,24883,0
21,258,928,0,0,24,0
35,434,257,0,0,2038,0
43,478,428,0,1,3423,0
44,893,820,0,0,3211,0
42,765,1652,0,3,1739,0
43,1301,1661,0,0,16702,0
61,7008,5338,6,7,20874,0
48,1689,891,15,2,169941,0
42,664,1363,0,0,13856,0
55,900,758,0,0,36253,0
28,443,1821,0,0,982,0
30,1005,1993,0,0,5270,0
47,3830,1222,0,0,6331,0
45,12866,618,0,1,9841,0
40,1084,1042,0,0,2426,0
60,13746,5364,3,2,6478,0
70,52428,26682,10,14,15397,0
55,6372,4319,3,4,2183,0
61,16208,12803,3,5,12594,0
24,142,1478,0,0,1110,0
24,151,712,0,0,154,0
21,210,1945,0,0,1,0
48,28180,22467,14,42,895,0
25,463,1993,0,0,103,0
45,4727,3668,0,0,1563,0
37,4226,878,0,0,43961,0
46,2384,1516,0,0,14039,0
44,3764,1585,0,0,585,0
31,231,869,0,0,1043,0
50,19286,4380,2,1,391,0
28,627,1303,0,0,126,0
24,448,2041,0,0,960,0
25,994,1904,0,0,3501,0
13,53,341,0,0,17,0
63,237278,105765,16,23,13869,0
53,23501,2741,2,6,3050,0
55,28167,21806,1,1,2415,0
42,11019,11589,1,2,216,1
25,304,518,0,0,868,0
20,661,2046,0,0,1,0
52,63101,53113,0,1,2041,0
54,55146,32525,4,7,1071,0
41,561,1350,0,0,126,0
58,685,1176,0,0,1998,0
21,264,622,0,2,107,0
10,20,153,0,0,2,0
21,173,1992,0,0,339,0
20,440,1658,0,0,31,0
23,90,232,0,0,310,0
15,39,491,0,0,7,1
13,31,210,0,0,4,0
46,7040,4916,0,1,2563,0
23,56,157,0,0,284,0
58,16476,9685,5,8,23102,0
21,242,1233,0,0,1229,0
13,69,324,0,0,8,0
42,1060,950,0,0,7620,0
13,20,151,0,0,33,0
32,407,686,1,1,316,0
43,17273,14419,4,5,150,0
30,302,525,0,0,1011,0
13,45,239,0,0,36,0
23,142,235,0,0,1997,0
64,4956,1337,1,1,6528,0
13,43,114,0,0,83,0
43,844,1302,0,0,7966,0
52,4550,1509,0,0,7962,0
19,48,198,0,0,363,0
37,531,2075,0,0,2504,0
21,46,179,1,0,221,0
16,39,218,0,0,261,0
18,225,432,0,0,538,0
33,2408,2030,0,0,1680,0
83,573423,578552,15,51,3095,0
58,314,640,0,1,429,0
28,367,2454,0,0,2496,0
13,48,540,0,0,210,0
49,3556,1282,0,1,4178,0
20,385,806,0,0,692,0
24,209,431,0,0,272,0
54,51065,7626,1,0,102808,0
40,406,959,0,0,755,0
33,473,416,0,2,387,0
16,134,433,0,0,105,0
23,197,877,0,0,66,0
17,251,825,0,0,49,0
40,774,1152,0,0,3337,0
21,5881,5990,0,0,190,0
32,4667,4813,0,0,836,0
58,8623,6924,0,0,6605,0
23,228,525,0,0,229,0
21,137,238,0,0,65,0
49,1852,1981,0,0,7819,0
23,1110,972,0,0,324,0
47,1513,1248,1,1,2275,0
49,2692,1356,0,0,14582,0
20,219,610,0,0,231,0
47,1360,1969,0,0,3149,0
14,107,196,1,1,105,0
31,1081,902,0,0,1803,0
14,21,183,0,0,132,0
18,57,293,0,0,126,0
45,1418,186,0,0,5656,0
22,161,583,0,0,429,0
12,12,24,0,0,134,0
28,133,114,0,0,411,0
14,82,272,0,0,190,0
15,49,241,0,0,37,0
41,1061,1191,1,2,1021,0
46,20297,3338,0,1,44709,0
14,319,1194,0,0,311,0
49,2413,2075,1,1,1657,0
40,247,642,0,0,19622,0
30,128,445,0,1,1056,0
45,1476,921,0,1,7044,0
19,177,755,0,0,200,0
26,925,1153,0,0,127,0
79,133738,24864,1,3,31571,0
18,191,676,0,0,131,0
34,1024,792,0,0,54736,0
49,2811,2140,0,0,5161,0
63,1714,1330,0,1,26568,0
13,51,92,0,0,106,0
28,562,1970,0,0,1932,0
37,1271,2011,0,0,65458,0
61,3352,2898,1,1,11463,0
41,473,568,0,0,2841,0
27,6941,1464,0,0,1059,0
40,939,1493,0,2,1047,0
25,101,227,1,0,911,0
26,919,525,0,0,1191,0
25,863,1204,1,1,9227,0
38,1272,1966,0,0,1301,0
61,16428,12011,1,1,38653,0
29,756,1288,0,0,5234,0
50,5470,831,2,2,3424,0
27,1839,2281,0,0,229,0
29,379,881,0,0,7389,0
12,23,94,0,0,75,0
12,4,71,0,0,6,0
24,326,639,0,0,2215,0
37,11967,10620,0,0,63393,0
27,1347,4174,0,0,655,0
41,712,1815,0,0,3295,0
28,396,481,0,0,9129,0
14,167,508,0,0,2,0
31,148,350,1,0,129,0
22,390,1408,0,0,1254,0
41,862,828,0,0,6297,0
22,488,1910,0,0,2512,0
40,1185,1999,1,0,870,0
32,1489,1116,0,0,602,0
31,211,400,0,0,320,0
28,1255,576,0,0,1808,0
16,70,627,0,0,496,0
48,8544,2505,0,0,5041,0
15,32,264,0,0,13,0
45,42390,153873,11,19,121,0
11,6,92,0,0,3,0
13,44,224,0,0,233,0
23,215,392,1,0,312,0
29,1500,974,0,0,16502,0
85,277496,3999,13,23,304168,0
17,313,1273,0,0,9,0
40,617,576,0,1,32061,0
21,235,1084,0,0,241,0
35,1037,1202,0,0,1325,0
26,542,1896,0,0,98,0
24,174,214,0,0,129,0
51,1891,1824,0,0,35522,0
17,324,836,0,0,2580,0
25,291,387,0,0,84,0
44,2085,1985,0,0,9060,0
51,22342,21160,0,0,15431,0
23,4316,1419,0,0,745,0
10,21,51,0,0,6,1
20,257,657,0,0,80,0
42,13270,33280,0,0,1235,0
43,4401,647,0,0,1774,0
19,169,339,2,2,404,0
52,4537,2974,0,0,35334,0
35,858,2003,0,0,6683,0
13,37,116,0,0,97,0
63,15241,2923,1,0,34818,0
30,1903,1322,4,1,848,0
22,8651,334,1,0,831,0
24,689,1794,6,10,31,0
36,2601,1999,0,0,3750,0
42,15822,12886,0,0,7439,0
26,1385,1942,0,0,2576,0
44,1438,1647,0,0,31247,0
19,215,746,1,0,2,0
31,1555,2259,0,0,885,0
18,628,1617,0,0,89,0
37,877,2008,0,0,11024,0
40,1044,685,0,0,14882,0
19,81,198,0,0,1274,0
13,67,518,0,0,25,0
43,927,393,4,5,1793,0
42,2240,1258,0,0,2687,0
16,89,108,0,2,83,0
16,130,1022,0,0,145,0
31,1451,1301,0,0,6703,0
39,908,725,0,0,515,0
19,349,662,0,0,264,0
41,378,367,0,0,18988,0
18,26,38,0,0,79,0
14,225,807,0,0,2109,0
38,41000,35477,0,0,4047,0
40,1763,691,10,8,694,0
79,46596,11598,20,22,29513,0
30,20347,24827,0,0,5079,0
50,2348,1252,4,2,8581,0
69,10945,10906,0,0,24216,0
44,2152,1872,0,0,4692,0
59,6979,5676,0,0,3836,0
41,8521,3364,4,2,5160,0
13,302,797,0,0,387,0
60,68706,1114,1,4,13697,0
37,2471,2726,0,0,4059,0
56,17650,300,16,17,87651,0
65,15683,655,11,32,28685,0
41,581,63,0,0,66974,0
51,8818,1460,9,14,43014,0
57,6583,1304,1,1,315607,0
29,188,156,0,0,584,0
46,27433,200,9,15,1161,0
47,978,860,0,1,8689,0
79,739689,714,804,3167,29394,0
70,97293,1358,36,87,103838,0
34,2821,2678,0,0,50149,0
58,20361,17015,0,0,147641,0
44,1992,1697,0,0,54989,0
48,364,289,0,0,17589,0
65,100460,513,196,214,970,0
50,21169,1402,3,4,39489,0
64,39022,95,657,1126,10861,0
31,285,209,0,0,8296,0
67,19114,344,31,50,14150,0
59,5580,2670,1,1,67396,0
31,260,226,0,0,26057,0
39,10419,176,0,1,3461,0
50,1085,468,1,2,3822,0
64,129982,2468,10,43,22629,0
85,2313971,1484,567,734,38041,0
32,957,531,0,0,41735,0
40,10071,217,5,17,478,0
15,21,51,0,0,530,0
40,1182,958,0,0,3159,0
35,554,1965,0,0,10000,0
44,3051,1325,0,3,33737,0
38,1135,844,0,0,3307,0
62,7966,1,1,6,4442,0
52,6054,5261,1,1,11785,0
65,14572,271,25,33,14039,0
54,24219,216,0,2,6409,0
57,46039,39252,150,99,2517,0
52,5142,997,0,0,66012,0
48,96172,3650,1,4,64980,0
54,7343,229,1,17,14472,0
43,671,354,0,4,13871,0
31,164,168,0,1,1617,0
69,37563,470,424,273,14876,0
40,1327,0,1,4,175,0
45,3611,1785,2,2,53056,0
71,230896,2629,1,0,350540,0
56,16293,641,5,7,55932,0
50,2721,966,0,0,18276,0
61,73390,6475,50,52,61862,0
40,622,455,0,2,199,0
53,1381,1203,0,1,17790,0
48,1364,441,1,4,30215,0
26,175,296,0,0,5984,0
21,901,140,0,1,217,0
56,114169,110704,12,48,5070,0
60,8215,121,6,17,32312,0
54,4145,617,0,8,4882,0
40,2440,394,0,5,18418,0
36,533,459,0,0,12436,0
72,222660,1758,297,369,26772,0
42,541,1178,0,2,34673,0
69,70148,855,59,142,24010,0
33,474,458,0,0,23310,0
40,842,1343,0,1,6100,0
46,4291,718,1,0,17956,0
69,115299,658,52,106,14129,0
62,17661,191,98,179,1704,0
41,447,339,0,0,1951,0
42,1714,1428,0,1,23893,0
43,2240,428,0,1,15892,0
40,143,425,0,0,193,0
41,601,490,0,1,447,0
58,25936,390,1,8,7733,0
14,17,38,0,0,326,0
34,3174,1000,3,13,22356,0
79,26496,533,12,13,3862,0
19,135,227,1,1,226,0
38,918,782,0,0,30373,0
79,864399,13053,771,2898,28664,0
20,388,295,0,1,10059,0
79,419467,1136,175,648,4738,0
83,526482,753,6,62,12593,0
36,1276,922,0,2,40359,0
44,2675,728,0,1,9685,0
76,90328,366,0,2,4766,0
51,2998,1658,0,0,114714,0
61,10639,1079,12,24,3796,0
47,8278,865,1,1,39806,0
32,787,1019,0,0,24405,0
38,769,323,0,1,9547,0
46,747,718,0,0,11002,0
44,1613,4293,1,0,3812,0
